title,subTitle,totalScore,categoryName,address,locatedIn,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
Shaji Car Air Conditioning,,3.9,Air conditioning repair service,"No.44, 6th Cross, Shri Sai Layout, Kaveri Nagar, Horamavu Agara Main Rd, vadarpalya, Bengaluru, Karnataka 560052",,"2JQW+P4 Bengaluru, Karnataka",,080 2238 2635,,,,76,ChIJP-yAy0MWrjsR7U8Vf9HmKdY,"https://www.google.com/maps/place/Shaji+Car+Air+Conditioning/@13.0393131,77.643129,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1643cb80ec3f:0xd629e6d17f154fed!8m2!3d13.0393131!4d77.6453177?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0393131,""lng"":77.6453177}",2021-02-08T16:06:35.000Z,,,13,13,"[""https://lh5.googleusercontent.com/p/AF1QipM5bDg_WjoiINV_1MolKwHxpd6CdJsB5I1KhUTB=w1920-h1080-k-no""]"
Climate Controls Equipment Service,,4.5,Air conditioning repair service,"CHARLES COTTAGE, 3rd A Cross Rd, Horamavu Agara, Lakeview Residency, Bengaluru, Karnataka 560043",,"2MQ3+MF Bengaluru, Karnataka",business.site,099864 09613,,,,120,ChIJc2mV7g4RrjsRxi-4dcfn_gM,"https://www.google.com/maps/place/Climate+Controls+Equipment+Service/@13.0392052,77.6514509,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae110eee956973:0x3fee7c775b82fc6!8m2!3d13.0392052!4d77.6536396?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0392052,""lng"":77.6536396}",2021-02-08T16:06:41.785Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipPz2eImrmYEHq6ooUY19B-iZdOVjdunXU5oZ-SM=w1920-h1080-k-no""]"
Tf Air System Private Limited,,2.8,Air conditioning repair service,"1st Floor, 55, Standage Rd, Pulikeshi Nagar, Bengaluru, Karnataka 560005",,,tfairsystems.com,080 2580 2594,1,,,160,ChIJ9aYaU_AWrjsRbD-uHbSfj7g,"https://www.google.com/maps/place/Tf+Air+System+Private+Limited/@12.9994775,77.6146849,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16f0531aa6f5:0xb88f9fb41dae3f6c!8m2!3d12.9994775!4d77.6168736?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9994775,""lng"":77.6168736}",2021-02-08T16:06:46.275Z,,,4,4,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Carecool Systems,,3,Air conditioning contractor,"14/1, Sanjvani, 1st Cross, R T Nagar, R T Nagar, Bengaluru, Karnataka 560032",,,,080 2333 6068,,,,156,ChIJj9rm87AXrjsRVC2lyi4M82A,"https://www.google.com/maps/place/Carecool+Systems/@13.016776,77.5911834,16z/data=!3m1!4b1!4m5!3m4!1s0x3bae17b0f3e6da8f:0x60f30c2ecaa52d54!8m2!3d13.016776!4d77.5955608?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.016776,""lng"":77.5955608}",2021-02-08T16:06:54.801Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
lg washing machine| refrigerator& microwave oven | ac service center in Bengaluru,,,Appliance repair service,"Muniswamy Rd, Swamy Shivanandapuram, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XHPX+GP Bengaluru, Karnataka",,,,,,127,ChIJ1aNK11kXrjsRg_bX2QYlUMo,"https://www.google.com/maps/place/lg+washing+machine%7C+refrigerator%26+microwave+oven+%7C+ac+service+center+in+Bengaluru/@12.986272,77.5971735,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1759d74aa3d5:0xca502506d9d7f683!8m2!3d12.986272!4d77.5993622?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.986272,""lng"":77.5993622}",2021-02-08T16:06:41.357Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Poorvi Aircon,,3.7,Auto air conditioning service,"55/1, Chikka Bazar Rd, Swamy Shivanandapuram, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XHPX+98 Bengaluru, Karnataka",poorvi-aircon.business.site,080 4123 9990,,,,193,ChIJPzOoQ2YWrjsRE3RrdyASidA,"https://www.google.com/maps/place/Poorvi+Aircon/@12.9859732,77.5961144,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae166643a8333f:0xd0891220776b7413!8m2!3d12.9859732!4d77.5983031?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9859732,""lng"":77.5983031}",2021-02-08T16:06:58.397Z,,,14,14,"[""https://lh5.googleusercontent.com/p/AF1QipPR3h0tOcSR3mCDU9xSeeNJ6TI9KJm_qCC7juTv=w1920-h1080-k-no""]"
LG Washing Machine & Refrigerator & Ac Service Center,,,Microwave oven repair service,"Govindapura, Nagawara, Bengaluru, Karnataka 560045",,"2JMC+W7 Bengaluru, Karnataka",lg.com,,,,,197,ChIJK1A013oXrjsRaQecloaQ404,"https://www.google.com/maps/place/LG+Washing+Machine+%26+Refrigerator+%26+Ac+Service+Center/@13.0348659,77.6184882,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae177ad734502b:0x4ee39086969c0769!8m2!3d13.0348821!4d77.6206551?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z?hl=en",AC Repair in Bangalore,"{""lat"":13.0348821,""lng"":77.6206551}",2021-02-08T16:06:52.024Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipOfjk0efxTCRacEA4PieTmn8EBHLc-BkJGzNnbB=w1920-h1080-k-no""]"
AC Engineering,,,Air conditioning repair service,"22-24, Spencer Rd, Pulkeshi Nagar, Pulikeshi Nagar, Bengaluru, Karnataka 560005",,"XJW6+4F Bengaluru, Karnataka",,,,,,110,ChIJuzRmYYoXrjsROP3VSF8y0R4,"https://www.google.com/maps/place/AC+Engineering/@12.9952732,77.6090523,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae178a616634bb:0x1ed1325f48d5fd38!8m2!3d12.9952732!4d77.611241?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9952732,""lng"":77.611241}",2021-02-08T16:06:52.347Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipOg54uB3k2mIyZWMdLH2Ml6Ed85Lelws9Vrm6W_=w1920-h1080-k-no""]"
Sa aircon engineers,,3.8,Air conditioning store,"St John's church road opp to st john church, Bengaluru, Karnataka 560005",,"XJR6+Q6 Bengaluru, Karnataka",,,,,,344,ChIJfZ-JGakXrjsRTCZwRimsqv4,"https://www.google.com/maps/place/Sa+aircon+engineers/@12.991963,77.6083888,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17a919899f7d:0xfeaaac294670264c!8m2!3d12.991963!4d77.6105775?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.991963,""lng"":77.6105775}",2021-02-08T16:07:12.555Z,,,13,13,"[""https://lh5.googleusercontent.com/p/AF1QipPYkp17j-nreoZcsKp0SIGi9IlHavPHGqimGZD9=w1920-h1080-k-no""]"
Ss Air Conditioners,,5,,"No.43, 1st Cross Rd, Kempaiah Block, Ankappa Block, Anchappa Garden, J.C.Nagar, Bengaluru, Karnataka 560006",,"2H5X+Q3 Bengaluru, Karnataka",,,,,,350,ChIJbYvGFwkUrjsRhNxTxQjqW-g,"https://www.google.com/maps/place/Ss+Air+Conditioners/@13.0094582,77.5954703,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae140917c68b6d:0xe85bea08c553dc84!8m2!3d13.0094582!4d77.597659?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z?hl=en",AC Repair in Bangalore,"{""lat"":13.0094582,""lng"":77.597659}",2021-02-08T16:07:12.757Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Specific Home Services,,4.7,Home help service agency,"#26, Kacharkanahalli, Hennur Main Rd, St Thomas Town, Post, Bengaluru, Karnataka 560084",,"2JCM+W4 Bengaluru, Karnataka",specifichomeservices.com,096860 78666,,,,292,ChIJF4IJWiIXrjsRhY107QUp7_g,"https://www.google.com/maps/place/Specific+Home+Services/@13.022312,77.6306503,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17225a098217:0xf8ef2905ed748d85!8m2!3d13.022312!4d77.632839?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.022312,""lng"":77.632839}",2021-02-08T16:07:15.034Z,,,34,34,"[""https://lh5.googleusercontent.com/p/AF1QipNdKJ350oclZXthAKwTk4zHTMHFU5WakLfQLCi7=w1920-h1080-k-no""]"
Empire Cooling Solutions Pvt Ltd,,3.5,HVAC contractor,"10/1, 4th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560003",,"XHWC+GW Bengaluru, Karnataka",empirecooling.in,,,,,289,ChIJ3cF8xCQWrjsR0J0PFcHvn8w,"https://www.google.com/maps/place/Empire+Cooling+Solutions+Pvt+Ltd/@12.9962944,77.5701809,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1624c47cc1dd:0xcc9fefc1150f9dd0!8m2!3d12.9962944!4d77.5723696?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9962944,""lng"":77.5723696}",2021-02-08T16:07:20.564Z,,,11,11,"[""https://lh5.googleusercontent.com/p/AF1QipPRJawJ42VswXbWLpFTGU7pvAkXIKlNo1gX4ocf=w1920-h1080-k-no""]"
SAMSUNG Customer Care Banglore,,4,Appliance repair service,"Rahmath Nagar, RT Nagar, Bengaluru, Karnataka 560032",,,godrej.com,,1,,,283,ChIJlzKzmfkXrjsReQ6us-Nv5sE,"https://www.google.com/maps/place/SAMSUNG+Customer+Care+Banglore/@13.0195676,77.5880583,15z/data=!3m1!4b1!4m5!3m4!1s0x3bae17f999b33297:0xc1e66fe3b3ae0e79!8m2!3d13.0195677!4d77.5968131?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0195677,""lng"":77.5968131}",2021-02-08T16:07:24.167Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Belaire Refrigeration Services,,4.3,Refrigerator repair service,"Al-Cazaar, Infantry Rd, Next To HDFC Bank, Shivaji Nagar, Bengaluru, Karnataka 560001",,"XHJX+QW Bengaluru, Karnataka",belairebangalore.com,080 2286 8293,,,,262,ChIJ22nzkmUWrjsRE8URtZfKs5U,"https://www.google.com/maps/place/Belaire+Refrigeration+Services/@12.981918,77.5975654,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae166592f369db:0x95b3ca97b511c513!8m2!3d12.981918!4d77.5997541?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0018802,77.4737464,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.981918,""lng"":77.5997541}",2021-02-08T16:07:25.946Z,,,26,26,"[""https://lh5.googleusercontent.com/p/AF1QipPk8TkDjPj3dDzfPcO1iD2Rw94wEzG3gdyHmQSh=w1920-h1080-k-no""]"
Royal Cool Assistance,,5,Air conditioning contractor,"Vinayaka Layout, RT Nagar, Sultanpalya, Hebbal, Bengaluru, Karnataka 560032",,"2JH4+3J Bengaluru, Karnataka",,,,,,241,ChIJjSxMS8QXrjsRGLMaLt_3Q2o,"https://www.google.com/maps/place/Royal+Cool+Assistance/@13.0277409,77.6044208,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17c44b4c2c8d:0x6a43f7df2e1ab318!8m2!3d13.0277409!4d77.6066095?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9622985,77.461502,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":13.0277409,""lng"":77.6066095}",2021-02-08T16:07:31.650Z,,,6,6,"[""https://lh5.googleusercontent.com/p/AF1QipMntqgu4r9cPzvbjGYUmB1WaBocgqaxM6eIbh_M=w1920-h1080-k-no""]"
Cooling solution,,,Air conditioning store,"Bangalore Nagawara umran Nagar, Arabic College Post, Bengaluru, Karnataka 560045",,"2JMF+G2 Bengaluru, Karnataka",,,,,,291,ChIJi-PZGBMXrjsRfuDPFr8xIK0,"https://www.google.com/maps/place/Cooling+solution/@13.0337713,77.6203305,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae171318d9e38b:0xad2031bf16cfe07e!8m2!3d13.0337713!4d77.6225192?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0337713,""lng"":77.6225192}",2021-02-08T16:07:19.319Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipOcfOLDHXGnH4g1xbkEj1H-KV7aZZeXRM2tzcx4=w1920-h1080-k-no""]"
Supportline.Inc,,4.5,Air conditioning store,"#14/1, 10th cross, 2nd Main Road, Vyalikaval, opposite vyalikaval police station, Bengaluru, Karnataka 560003",,"2H2H+F9 Bengaluru, Karnataka",supportlineinc.com,080 2334 3918,,,,225,ChIJpa5UtzAWrjsRu2gNXgXsk5g,"https://www.google.com/maps/place/Supportline.Inc/@13.0011343,77.576195,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1630b754aea5:0x9893ec055e0d68bb!8m2!3d13.0011343!4d77.5783837?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9622985,77.461502,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":13.0011343,""lng"":77.5783837}",2021-02-08T16:07:35.094Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipP4PuGVTnKI8JyiDR1xEe-kWzSob91CAtMr7UXS=w1920-h1080-k-no""]"
Cool Inn Solutions,,5,Air conditioning system supplier,"Jayamahal Extension, J.C.Nagar, Bengaluru, Karnataka 560006",,"2H4V+7M Bengaluru, Karnataka",coolinn.in,098450 03172,,,,219,ChIJ9-Cggk4WrjsRl-v_ySBjv30,"https://www.google.com/maps/place/Cool+Inn+Solutions/@13.0056266,77.5920334,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae164e82a0e0f7:0x7dbf6320c9ffeb97!8m2!3d13.0056266!4d77.5942221?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":13.0056266,""lng"":77.5942221}",2021-02-08T16:07:39.519Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipPzAySzi2Xq2y2jLcD2XN91OwrQbxoL01IWMq-9=w1920-h1080-k-no""]"
R.N CAR WORKS,,5,Air conditioning repair service,"Takes Town, #29, Chick Bazaar Rd, near Modi Masjid, Swamy Shivanandapuram, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XHPX+3X Bengaluru, Karnataka",,099023 27867,,,,188,ChIJRV8f8j8XrjsRaPBw8EBgvEk,"https://www.google.com/maps/place/R.N+CAR+WORKS/@12.9851752,77.5976962,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae173ff21f5f45:0x49bc6040f070f068!8m2!3d12.9851752!4d77.5998849?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9851752,""lng"":77.5998849}",2021-02-08T16:07:45.522Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
LG Washing Machine & Refrigerator & Ac Service Center,,,Microwave oven repair service,"Ashirwad Nagar, Sonam Layout, Visthar, Bengaluru, Karnataka 560077",,"3MC6+6C Bengaluru, Karnataka",lg.com,,1,,,239,ChIJB1kU5nAbrjsRGG0NqPctgGo,"https://www.google.com/maps/place/LG+Washing+Machine+%26+Refrigerator+%26+Ac+Service+Center/@13.0705445,77.6588215,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1b70e6145907:0x6a802df7a80d6d18!8m2!3d13.0705445!4d77.6610102?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9622985,77.461502,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":13.0705445,""lng"":77.6610102}",2021-02-08T16:07:32.259Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Water Dispenser Repair And Services/deep freezer repair and services/water cooler repir and services/ro water purifier repair and services/AC repair and services/fridge repair and services/water heater repair and services/volts/bluestar/Lylod/whirlpool/samsung,,3.8,Appliance repair service,"Frezar town, Bharati Nagar, Bangalore, Bengaluru, Karnataka 560051",,"2J28+2M Bengaluru, Karnataka",,090663 70656,,,,215,ChIJYekgnGcXrjsRWmm4UbAZxEA,"https://www.google.com/maps/place/Water+Dispenser+Repair+And+Services%2Fdeep+freezer+repair+and+services%2Fwater+cooler+repir+and+services%2Fro+water+purifier+repair+and+services%2FAC+repair+and+services%2Ffridge+repair+and+services%2Fwater+heater+repair+and+services%2Fvolts%2Fbluestar%2FLylod%2Fwhirlpool%2Fsamsung/@13.0000095,77.6144394,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17679c20e961:0x40c419b051b8695a!8m2!3d13.0000095!4d77.6166281?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":13.0000095,""lng"":77.6166281}",2021-02-08T16:07:52.046Z,,,8,8,"[""https://lh5.googleusercontent.com/p/AF1QipMwQxywFGDfEJM4_dIxy7C6JvzoZKJyKwkj9WBQ=w1920-h1080-k-no""]"
S.S cooling systems,,2.4,Air conditioning contractor,"23-2, Millers Rd, Kaverappa Layout, Vasanth Nagar, Bengaluru, Karnataka 560051",,"XHRV+79 Bengaluru, Karnataka",sscoolingsystems.com,098865 80056,,,,180,ChIJJ4V2YkIWrjsRnF3abGPlEQ0,"https://www.google.com/maps/place/S.S+cooling+systems/@12.9906896,77.5912595,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae164262768527:0xd11e5636cda5d9c!8m2!3d12.9906896!4d77.5934482?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0075734,77.4813362,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.9906896,""lng"":77.5934482}",2021-02-08T16:08:00.350Z,,,8,8,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Samsung Air conditioner repair center in Nehru Puram,,,Air conditioning repair service,"Nehru Puram, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XJR5+93 Bengaluru, Karnataka",,,,,,186,ChIJ-1QS2QUXrjsRZsHURI1_1a0,"https://www.google.com/maps/place/Samsung+Air+conditioner+repair+center+in+Nehru+Puram/@12.9909093,77.6054859,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1705d91254fb:0xadd57f8d44d4c166!8m2!3d12.9909093!4d77.6076746?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9909093,""lng"":77.6076746}",2021-02-08T16:07:45.661Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Dpn Refrigeration Co.,,5,Air conditioning repair service,"7, 1st Main Rd, Chinnapa Garden, Benson Town, Bengaluru, Karnataka 560046",,"XHXX+VC Bengaluru, Karnataka",,,,,,86,ChIJ_Q965xMXrjsRCUnob17qzwo,"https://www.google.com/maps/place/Dpn+Refrigeration+Co./@12.9996386,77.5963706,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1713e77a0ffd:0xacfea5e6fe84909!8m2!3d12.9996386!4d77.5985593?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9996386,""lng"":77.5985593}",2021-02-08T16:08:07.494Z,,,5,5,"[""https://lh5.googleusercontent.com/p/AF1QipMBpz6IxT2wx1-YaoQW-nZXOdc_TSx9L2ffweL9=w1920-h1080-k-no""]"
Washing Machine and Refrigerator and Microwave oven and AC Service Center In Jayamahal,,,Washer & dryer repair service,"Neeladri Apartments, Mahal, J C Nagar, 2, Nandi Durga Rd, Jayamahal, Bengaluru, Karnataka 560040",,"2H3X+53 Bengaluru, Karnataka",samsung.com,,,,,184,ChIJz38lQ9QXrjsRc97LAUpDrN4,"https://www.google.com/maps/place/Washing+Machine+and+Refrigerator+and+Microwave+oven+and+AC+Service+Center+In+Jayamahal/@13.0029188,77.5954984,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17d443257fcf:0xdeac434a01cbde73!8m2!3d13.0029188!4d77.5976871?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9963155,77.5708883,10z?hl=en",AC Repair in Bangalore,"{""lat"":13.0029188,""lng"":77.5976871}",2021-02-08T16:07:55.691Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
A S Cars AC Gas Filling,,4.3,Car repair and maintenance,"Broadway Road, #100, HKP Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XHRX+JX Bengaluru, Karnataka",,077956 13419,,,,181,ChIJtWJhtGAWrjsRazIxsKeRKUg,"https://www.google.com/maps/place/A+S+Cars+AC+Gas+Filling/@12.9915808,77.5977854,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1660b46162b5:0x482991a7b031326b!8m2!3d12.9915808!4d77.5999741?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0075734,77.4813362,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.9915808,""lng"":77.5999741}",2021-02-08T16:08:13.412Z,,,17,17,"[""https://lh5.googleusercontent.com/p/AF1QipPvuvd2PonJ6IxpzevhjeOeFpJvJNm83Zw3d_ke=w1920-h1080-k-no""]"
washing machine Refrigerator and Microwave Oven ACrepair center in bangalore,,,Washer & dryer repair service,"Unnamed Road, Jayamahal Extension, Jayamahal, Bengaluru, Karnataka 560046",,"2H2W+Q7 Bengaluru, Karnataka",,,,,,93,ChIJD-ZwREwXrjsRjGxWuwibaZY,"https://www.google.com/maps/place/washing+machine+Refrigerator+and+Microwave+Oven+ACrepair+center+in+bangalore/@13.0019991,77.5934602,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae174c4470e60f:0x96699b08bb566c8c!8m2!3d13.0019991!4d77.5956489?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0019991,""lng"":77.5956489}",2021-02-08T16:07:59.630Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Fast Cool Air Conditioners,,,Air conditioning repair service,"81, Chandni Chowk Rd, Swamy Shivanandapuram, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XJM2+WQ Bengaluru, Karnataka",,085539 47995,,,,81,ChIJIRd9q2YWrjsRSUTLuJtSizI,"https://www.google.com/maps/place/Fast+Cool+Air+Conditioners/@12.9848588,77.5997274,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1666ab7d1721:0x328b529bb8cb4449!8m2!3d12.9848588!4d77.6019161?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9848588,""lng"":77.6019161}",2021-02-08T16:08:07.206Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Cool Cool Air Condition,,5,Air conditioning repair service,"39, Bamboo Bazaar Road, Opposite-H B S Hospital, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XJP3+WQ Bengaluru, Karnataka",,098450 83261,,,,74,ChIJ7Y5UPHcWrjsRYAFfGQZhUtk,"https://www.google.com/maps/place/Cool+Cool+Air+Condition/@12.98725,77.6022113,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16773c548eed:0xd9526106195f0160!8m2!3d12.98725!4d77.6044?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.98725,""lng"":77.6044}",2021-02-08T16:08:23.801Z,,,44,44,"[""https://lh5.googleusercontent.com/p/AF1QipN5b97II7Cob9t0ZKbUvSQVAUqW0MwLbC5pPJ6R=w1920-h1080-k-no""]"
washing machine Refrigerator and Microwave Oven AC repair center in bangalore,,,Washer & dryer repair service,"7, Jumma Masjid Rd, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XJP4+CH Bengaluru, Karnataka",,,,,,92,ChIJx7Tevm4XrjsRVMT9nVeR8wY,"https://www.google.com/maps/place/washing+machine+Refrigerator+and+Microwave+Oven+AC+repair+center+in+bangalore/@12.9860507,77.6042243,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae176ebedeb4c7:0x6f391579dfdc454!8m2!3d12.9860507!4d77.606413?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9860507,""lng"":77.606413}",2021-02-08T16:08:10.247Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipOCZ_omRH2kHsWLlbPM0qMguie_Ry9GkJa3FyTZ=w1920-h1080-k-no""]"
Modern Cool Tech,,5,Air conditioning repair service,"sultan nagar Thimmaih Road Cross, 32, 3rd Cross Rd, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051",,"XJQ4+WJ Bengaluru, Karnataka",moderncooltech.business.site,093411 24478,1,,,47,ChIJQdQGDWAWrjsR_PlmpO_N7P0,"https://www.google.com/maps/place/Modern+Cool+Tech/@12.9898189,77.6043323,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16600d06d441:0xfdeccdefa466f9fc!8m2!3d12.9898189!4d77.606521?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9940613,76.7297565,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9898189,""lng"":77.606521}",2021-02-08T16:08:27.234Z,,,10,10,"[""https://lh5.googleusercontent.com/p/AF1QipPfn-QNp3Nj9xNdAmANdKprCrR6xWGgah_FHAoC=w1920-h1080-k-no""]"
