title,subTitle,totalScore,categoryName,address,locatedIn,neighborhood,street,city,postalCode,state,countryCode,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
Swathi Air Conditioning Pvt Ltd,,5,Air conditioning contractor,"Shop No. 3, Karesandra, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070",,Shop No. 3,Shop No. 3,Bengaluru,560070,Karnataka,IN,"WHFC+4Q Bengaluru, Karnataka",,,,,,98,ChIJP1YZwoIVrjsRc4Jb-9CTQYk,"https://www.google.com/maps/place/Swathi+Air+Conditioning+Pvt+Ltd/@12.9228254,77.569776,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1582c219563f:0x894193d0fb5b8273!8m2!3d12.9228254!4d77.5719647?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9228254,""lng"":77.5719647}",2021-02-05T18:01:04.719Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipMRIK0zEStiX96uY5hOw7A8M8cSDsm-PNGmdjwV=w1920-h1080-k-no""]"
Breezy Aircon,,4.7,HVAC contractor,"17-19, PWD Rd, Gurureddy Layout, Defence Accounts Employees Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016",,"17-19, PWD Rd","17-19, PWD Rd",Bengaluru,560016,Karnataka,IN,"XMVH+5V Bengaluru, Karnataka",,,,,,99,ChIJE9RYgVkRrjsRSbA4oDgibhA,"https://www.google.com/maps/place/Breezy+Aircon/@12.992991,77.6774472,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae11598158d413:0x106e2238a038b049!8m2!3d12.992991!4d77.6796359?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.992991,""lng"":77.6796359}",2021-02-05T18:01:05.984Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipOQvr2TL49t0mibiRFAfkOBgwNn8TVxbn7-FkrT=w1920-h1080-k-no""]"
Karnataka Car A/C Works,,4.2,Auto radiator repair service,"88 1ST Main Bage Gowda Layout Karekadi Road Road, near PES College, Veerabhadra Nagar, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",,"88 1ST Main Bage Gowda Layout Karekadi Road Road, near PES College","88 1ST Main Bage Gowda Layout Karekadi Road Road, near PES College",Bengaluru,560085,Karnataka,IN,"WGQM+43 Bengaluru, Karnataka",,095353 49996,,,,181,ChIJASJ220M-rjsR_4-3MwFT4iU,"https://www.google.com/maps/place/Karnataka+Car+A%2FC+Works/@12.937792,77.530552,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3e43db762201:0x25e2530133b78fff!8m2!3d12.937792!4d77.5327407?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.937792,""lng"":77.5327407}",2021-02-05T18:01:06.126Z,,,55,55,"[""https://lh5.googleusercontent.com/p/AF1QipMXNuEQhZ6dWetz7XgqOIYIzquRU5EXlqar8s2M=w1920-h1080-k-no""]"
Ozone Air Conditioner And Refrigerator,,,Air conditioning contractor,"4th Block, No 101, 80 Feet Rd, SSI Industrial Area, 6th Block, Vijayanagar, Bengaluru, Karnataka 560040",,"4th Block, No 101, 80 Feet Rd","4th Block, No 101, 80 Feet Rd",Bengaluru,560040,Karnataka,IN,"XHJ4+5P Bengaluru, Karnataka",,,,,,186,ChIJhYanz_Y9rjsRvZJoD_AELNo,"https://www.google.com/maps/place/Ozone+Air+Conditioner+And+Refrigerator/@12.9803794,77.5546127,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3df6cfa78685:0xda2c04f00f6892bd!8m2!3d12.9803794!4d77.5568014?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9803794,""lng"":77.5568014}",2021-02-05T18:00:51.311Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Iceberg Systems,,5,Air conditioning contractor,"Linden St, Xavier Layout, Austin Town, Bengaluru, Karnataka 560047",,Linden St,Linden St,Bengaluru,560047,Karnataka,IN,"XJ77+C8 Bengaluru, Karnataka",,080 2554 5321,,,,97,ChIJ6Yw1uy4UrjsRoKqeXYeqqOA,"https://www.google.com/maps/place/Iceberg+Systems/@12.9635673,77.6111257,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae142ebb358ce9:0xe0a8aa875d9eaaa0!8m2!3d12.9635673!4d77.6133144?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9635673,""lng"":77.6133144}",2021-02-05T18:01:21.490Z,,,4,4,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Freeze Point Engineers,,2.4,Air conditioning contractor,"N Complex, 3 2nd Floor, Ramachandra Complex, New BEL Rd, Near-A, Sadashiva Nagar, Bengaluru, Karnataka 560094",,"N Complex, 3 2nd Floor, Ramachandra Complex, New BEL Rd","N Complex, 3 2nd Floor, Ramachandra Complex, New BEL Rd",Bengaluru,560094,Karnataka,IN,"2HM9+X5 Bengaluru, Karnataka",,080 4113 7375,,,,95,ChIJW73LS-cXrjsRok8XH2MvOx8,"https://www.google.com/maps/place/Freeze+Point+Engineers/@13.0349541,77.5657701,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17e74bcbbd5b:0x1f3b2f631f174fa2!8m2!3d13.0349541!4d77.5679588?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":13.0349541,""lng"":77.5679588}",2021-02-05T18:01:22.973Z,,,5,5,"[""https://lh5.googleusercontent.com/p/AF1QipOBtQ-yPL1HRngpBSXQHP4E2eYlxpBMUqy7ZlNv=w1920-h1080-k-no""]"
Zain aircon,,4.9,Air conditioning contractor,"3620, 68th Cross Rd, Kumaraswamy Layout II Stage, 1st Stage, Kumaraswamy Layout, Bengaluru, Karnataka 560078",,"3620, 68th Cross Rd","3620, 68th Cross Rd",Bengaluru,560078,Karnataka,IN,"WH35+VJ Bengaluru, Karnataka",,088925 53414,,,,96,ChIJtzgQVYY_rjsRMenb3B0DgGY,"https://www.google.com/maps/place/Zain+aircon/@12.904727,77.556893,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3f86551038b7:0x6680031ddcdbe931!8m2!3d12.9046918!4d77.5590658?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9046918,""lng"":77.5590658}",2021-02-05T18:01:27.088Z,,,66,66,"[""https://lh5.googleusercontent.com/p/AF1QipMlr6zsYSmtY68vb6iQRNG-r4oWrwQ__iSLoVzT=w1920-h1080-k-no""]"
Classic Refrigeration & Air Condition Service Centre,,,Refrigerator repair service,"No.7 , Nanjappa Circle Long Ford Road, Cross, Langford Town, Shanti Nagar, Bengaluru, Karnataka 560027",,"No.7 , Nanjappa Circle Long Ford Road, Cross","No.7 , Nanjappa Circle Long Ford Road, Cross",Bengaluru,560027,Karnataka,IN,"XJ52+VJ Bengaluru, Karnataka",,098453 79926,,,,94,ChIJ416QDtAVrjsRcZBsg4aQUZ0,"https://www.google.com/maps/place/Classic+Refrigeration+%26+Air+Condition+Service+Centre/@12.9596947,77.5993561,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15d00e905ee3:0x9d519086836c9071!8m2!3d12.9596947!4d77.6015448?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9596947,""lng"":77.6015448}",2021-02-05T18:01:37.895Z,,,,,"[""https://lh3.googleusercontent.com/proxy/Da_6carJweoE9HtcN3ihKgZtPqG-t2EAY9Oe4mn1rxgtKwbUOQn0lvQYqWoEMKb6bNpEcbw9657hmHzewz2GheuN1pnNUloAVGv-ClfRef_MVWrQL4CmaLSwWXdksYEEnRu5CV6ZecvdVaKatWnwQ0P8rIY=w1920-h1080-k-no""]"
V S Coolers,,,Air conditioning contractor,"Stg, 253, 5th Cross Rd, HSR Layout, Avalahalli, Banashankari 3rd Stage, Ashok Nagar, Bengaluru, Karnataka 560085",,"Stg, 253, 5th Cross Rd","Stg, 253, 5th Cross Rd",Bengaluru,560085,Karnataka,IN,,,098451 18657,,,,92,ChIJAZVOgaMVrjsROPV7GYgSCEc,"https://www.google.com/maps/place/V+S+Coolers/@12.9714488,77.3143674,10z/data=!3m1!4b1!4m5!3m4!1s0x3bae15a3814e9501:0x47081288197bf538!8m2!3d12.9715987!4d77.5945627?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9715987,""lng"":77.5945627}",2021-02-05T18:01:45.798Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Kooldair Systems India Private Limited,,4.3,Air conditioning contractor,"95, Gold Signature, Mosque Rd, Pulikeshi Nagar, Bengaluru, Karnataka 560005",,"95, Gold Signature, Mosque Rd","95, Gold Signature, Mosque Rd",Bengaluru,560005,Karnataka,IN,"XJW7+FH Bengaluru, Karnataka",kooldairsystems.com,070220 25001,,,,90,ChIJdxPM_fMWrjsRXNByJp11yWg,"https://www.google.com/maps/place/Kooldair+Systems+India+Private+Limited/@12.9962215,77.6117483,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16f3fdcc1377:0x68c9759d2672d05c!8m2!3d12.9962215!4d77.613937?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9962215,""lng"":77.613937}",2021-02-05T18:02:03.053Z,,,6,6,"[""https://lh5.googleusercontent.com/p/AF1QipOrUaKIEYUZuxqo1t3tkIyQSjtbV05G1ErfKbzh=w1920-h1080-k-no""]"
Climate Controls Systems Sales,,5,Air conditioning contractor,"168, Germans, Ejipura Main Rd, Viveka Nagar, Bengaluru, Karnataka 560047",,"168, Germans, Ejipura Main Rd","168, Germans, Ejipura Main Rd",Bengaluru,560047,Karnataka,IN,,,080 2570 0100,,,,89,ChIJ4d4hEToUrjsRsGLVk0fO0uc,"https://www.google.com/maps/place/Climate+Controls+Systems+Sales/@12.9520188,77.6186929,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae143a1121dee1:0xe7d2ce4793d562b0!8m2!3d12.9520188!4d77.6208816?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9520188,""lng"":77.6208816}",2021-02-05T18:02:09.299Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Premel Refrigeration And Air Conditions,,,Air conditioning contractor,"No. 637, Near-Corporation Bank, Dr Rajkumar Rd, 2nd Stage, Rajajinagar, Bengaluru, Karnataka 560010",,"No. 637, Near-Corporation Bank, Dr Rajkumar Rd","No. 637, Near-Corporation Bank, Dr Rajkumar Rd",Bengaluru,560010,Karnataka,IN,"2H23+Q8 Bengaluru, Karnataka",,080 2313 2419,,,,91,ChIJr-seAIU9rjsRmTyKka6qymg,"https://www.google.com/maps/place/Premel+Refrigeration+And+Air+Conditions/@13.0019306,77.5510922,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d85001eebaf:0x68caaaae918a3c99!8m2!3d13.0019306!4d77.5532809?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":13.0019306,""lng"":77.5532809}",2021-02-05T18:01:56.843Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Cooling Equipment Services,,5,HVAC contractor,"#32/A, CSRIE,Grape Garden, 17th 'H'Main road, 6th Block, Koramangala, Bengaluru, 560095",,"#32/A, CSRIE,Grape Garden, 17th 'H'Main road","#32/A, CSRIE,Grape Garden, 17th 'H'Main road",Bengaluru,560095,Karnataka,IN,"WJPC+XJ Bengaluru, Karnataka",coolingequipments.in,,,,,88,ChIJIX6rYawVrjsRjJt1M1HQWfA,"https://www.google.com/maps/place/Cooling+Equipment+Services/@12.9374604,77.6193175,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15ac61ab7e21:0xf059d05133759b8c!8m2!3d12.9374604!4d77.6215062?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9374604,""lng"":77.6215062}",2021-02-05T18:02:14.032Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipO25zVFgZRUUs0jCbSrsSHz8ee1yGpW9yNKruYf=w1920-h1080-k-no""]"
Cooltrack Airconditioners Private Limited,,,Air conditioning contractor,"First Floor, Room No.8, No. 120, Modi Masjid Complex,, Chick Bazaar Road, Tasker Town, Queens Road Cross, Bengaluru, Karnataka 560005",,"First Floor, Room No.8, No. 120, Modi Masjid Complex,, Chick Bazaar Road, Tasker Town, Queens Road Cross","First Floor, Room No.8, No. 120, Modi Masjid Complex,, Chick Bazaar Road, Tasker Town, Queens Road Cross",Bengaluru,560005,Karnataka,IN,"XJM3+V3 Bengaluru, Karnataka",,080 4175 8258,,,,87,ChIJLeSUV2EWrjsR_xFQuD1rdNA,"https://www.google.com/maps/place/Cooltrack+Airconditioners+Private+Limited/@12.984631,77.6005083,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16615794e42d:0xd0746b3db85011ff!8m2!3d12.984631!4d77.602697?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.984631,""lng"":77.602697}",2021-02-05T18:02:13.689Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Latitude Air Conditioners,,4.6,Air conditioning contractor,"10/6, 1st Floor, 10, Next to Reliance Fresh, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560036",,"10/6, 1st Floor, 10, Next to Reliance Fresh","10/6, 1st Floor, 10, Next to Reliance Fresh",Bengaluru,560036,Karnataka,IN,"2MCW+WP Bengaluru, Karnataka",,085539 83061,,,,81,ChIJC5yQaSMWrjsRFf9IRNw5UuE,"https://www.google.com/maps/place/Latitude+Air+Conditioners/@13.0223177,77.6945875,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae162369909c0b:0xe15239dc4448ff15!8m2!3d13.0223177!4d77.6967762?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":13.0223177,""lng"":77.6967762}",2021-02-05T18:02:31.274Z,,,7,7,"[""https://lh5.googleusercontent.com/p/AF1QipMffeZflhkmJm81FM5prCVwz8XgmBay1H_BXzw5=w1920-h1080-k-no""]"
Comfort Cooling System,,4.4,Air conditioning contractor,"11th Main Rd, HAL 3rd Stage, Kodihalli, Bengaluru, Karnataka 560008",,11th Main Rd,11th Main Rd,Bengaluru,560008,Karnataka,IN,"XM92+3H Bengaluru, Karnataka",,095151 72141,,,,82,ChIJr0sKUAAUrjsR1AsbbwwSEA4,"https://www.google.com/maps/place/Comfort+Cooling+System/@12.9677294,77.6492657,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1400500a4baf:0xe10120c6f1b0bd4!8m2!3d12.9677294!4d77.6514544?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9677294,""lng"":77.6514544}",2021-02-05T18:02:31.328Z,,,20,20,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Trac Fujico Air Systems Limited,,3,Air conditioning contractor,"No-855, 3rd Cross, 11th Main, H A L II Stage, Indiranagar, Indiranagar, Bengaluru, Karnataka 560008",,"No-855, 3rd Cross, 11th Main, H A L II Stage, Indiranagar, Indiranagar","No-855, 3rd Cross, 11th Main, H A L II Stage, Indiranagar, Indiranagar",Bengaluru,560008,Karnataka,IN,"XJCQ+6V Bengaluru, Karnataka",,,,,,84,ChIJETtyDagWrjsRn-YflzVXI-k,"https://www.google.com/maps/place/Trac+Fujico+Air+Systems+Limited/@12.9705658,77.6374737,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16a80d723b11:0xe9235735971fe69f!8m2!3d12.9705658!4d77.6396624?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9705658,""lng"":77.6396624}",2021-02-05T18:02:32.614Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Ind Air Con Engineers Pvt Ltd,,,Air conditioning contractor,"122, 1st Main Rd, Madappa Garden, 2nd Stage, Rajaji Nagar Industrial Town, Rajajinagar, Bengaluru, Karnataka 560079",,"122, 1st Main Rd","122, 1st Main Rd",Bengaluru,560079,Karnataka,IN,"XGPQ+6X Bengaluru, Karnataka",indaircon.com,,,,,83,ChIJj7WdGAI9rjsR7EZfvLDbUd0,"https://www.google.com/maps/place/Ind+Air+Con+Engineers+Pvt+Ltd/@12.9855094,77.5377527,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d02189db58f:0xdd51dbb0bc5f46ec!8m2!3d12.9855094!4d77.5399414?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.9855094,""lng"":77.5399414}",2021-02-05T18:02:29.432Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Midas Airconditioning,,,Air conditioning contractor,"Christ School Road, 1st Main Rd, Bharathi Layout, S.G. Palya, Bengaluru, Karnataka 560029",,"Christ School Road, 1st Main Rd","Christ School Road, 1st Main Rd",Bengaluru,560029,Karnataka,IN,"WJH4+2G Bengaluru, Karnataka",,099160 48948,,,,86,ChIJ0ff8Z6sVrjsR5PxOQzAeH4U,"https://www.google.com/maps/place/Midas+Airconditioning/@12.927515,77.6041317,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15ab67fcf7d1:0x851f1e30434efce4!8m2!3d12.927515!4d77.6063204?hl=en","https://www.google.com/maps/search/Air+Conditioning+Contractor+in+Bangalore/@13.0882696,77.400459,11z?hl=en",Air Conditioning Contractor in Bangalore,"{""lat"":12.927515,""lng"":77.6063204}",2021-02-05T18:02:32.440Z,,,,,"[""https://lh3.googleusercontent.com/proxy/N8qhJB_XLw9BcAwXRUGBa3E3y5FDNVZ5S4epDt5bB73d_JG1LWefEXH3_K4uVtGfLoKdUMvFog905TVPYjGABXZb5Y49tnJ8UrmxMJqYL7vaI7BkhpMtBda4aOdjcGhuAmlh48mto1uUiO_I1QtTtaI-_GA=w1920-h1080-k-no""]"
A.s.Refrigeration | Washing Machine | Refrigerator | LEDTV | LCDTV | SMARTTV | AC | Commercial Refrigerator | Water Purifier | Microwave | Repair & Service,,4.5,Washer & dryer repair service,"38 6th cross 11th main road HSR LAYOUT sector 7 landmark salar puria apartment, Bengaluru, Karnataka 560068",,38 6th cross 11th main road HSR LAYOUT sector 7 landmark salar puria apartment,38 6th cross 11th main road HSR LAYOUT sector 7 landmark salar puria apartment,Bengaluru,560068,Karnataka,IN,"WJ4M+36 Bengaluru, Karnataka",asrefcon.com,098869 21224,,,,179,ChIJE8Lii5QUrjsRr6FOYlDZUBU,"https://www.google.com/maps/place/A.s.Refrigeration+%7C+Washing+Machine+%7C+Refrigerator+%7C+LEDTV+%7C+LCDTV+%7C+SMARTTV+%7C+AC+%7C+Commercial+Refrigerator+%7C+Water+Purifier+%7C+Microwave+%7C+Repair+%26+Service/@12.9052315,77.6309026,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae14948be2c213:0x1550d950624ea1af!8m2!3d12.9052315!4d77.6330913?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9052315,""lng"":77.6330913}",2021-02-05T18:02:59.383Z,,,118,118,"[""https://lh5.googleusercontent.com/p/AF1QipP_mBGBo3AxyQrQPov7wTOuCVxFzKv02SMY9yXI=w1920-h1080-k-no""]"
Washing Machine and Refrigerator and Microwave oven and ACRepair Center in Koramangala,,,Refrigerator repair service,"Teacher's Colony, Jakkasandra, 1st Block Koramangala, HSR Layout 5th Sector, Bengaluru, Karnataka 560034",,,,Bengaluru,560034,Karnataka,IN,"WJCP+57 Bengaluru, Karnataka",godrejappliances.com,,,,,175,ChIJ2X3NYHgVrjsRBna-k3vI8Bk,"https://www.google.com/maps/place/Washing+Machine+and+Refrigerator+and+Microwave+oven+and+ACRepair+Center+in+Koramangala/@12.9204386,77.6335274,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae157860cd7dd9:0x19f0c87b93be7606!8m2!3d12.9204386!4d77.6357161?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9204386,""lng"":77.6357161}",2021-02-05T18:02:52.026Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
LG AC Refrigerator Washing Machine Service Center Bangalore,,,Washer & dryer repair service,"MV Garden, Halasuru, Karnataka 560008",,,,Halasuru,560008,Karnataka,IN,"XJHC+QX Halasuru, Karnataka",,,1,,,178,ChIJ3T92jOYXrjsR46vakRqq1As,"https://www.google.com/maps/place/LG+AC+Refrigerator+Washing+Machine+Service+Center+Bangalore/@12.9794816,77.6202785,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17e68c763fdd:0xbd4aa1a91daabe3!8m2!3d12.9794816!4d77.6224672?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9794816,""lng"":77.6224672}",2021-02-05T18:02:52.152Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
"Washing Machine, Refrigerator, Microwave Oven, Air Conditioner repair Center in Bangalore",,,Microwave oven repair service,"7, Nanjappa Rd, Bheemanna Garden, Lakshmiamma Garden, Shanti Nagar, Bengaluru, Karnataka 560027",,"7, Nanjappa Rd","7, Nanjappa Rd",Bengaluru,560027,Karnataka,IN,"XH5V+2Q Bengaluru, Karnataka",,,,,,177,ChIJQVnuyk8VrjsRQb-yHJNpYQQ,"https://www.google.com/maps/place/Washing+Machine,+Refrigerator,+Microwave+Oven,+Air+Conditioner+repair+Center+in+Bangalore/@12.9575977,77.5922244,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae154fcaee5941:0x46169931cb2bf41!8m2!3d12.9576008!4d77.5943836?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9576008,""lng"":77.5943836}",2021-02-05T18:02:52.952Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
LG ® Washing Machine Refrigerator AC Authorised Service Center Bengaluru,,,Appliance repair service,"33/1, The Senate, Ulsoor Rd, Bengaluru, Karnataka 560042",,"33/1, The Senate, Ulsoor Rd","33/1, The Senate, Ulsoor Rd",Bengaluru,560042,Karnataka,IN,,,,,,,176,ChIJKdWi9oQWrjsRQ2CwgCAYfik,"https://www.google.com/maps/place/LG+%C2%AE+Washing+Machine+Refrigerator+AC+Authorised+Service+Center+Bengaluru/@12.9758137,77.6142722,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1684f6a2d529:0x297e182080b06043!8m2!3d12.9758137!4d77.6164609?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9758137,""lng"":77.6164609}",2021-02-05T18:03:02.699Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
United Car Air Conditioners,,5,Auto air conditioning service,"#79, Magadi Main Rd, opp. Veeresh Cinema, Agrahara Dasarahalli, Vijayanagar, Bengaluru, Karnataka 560079",,"#79, Magadi Main Rd, opp. Veeresh Cinema","#79, Magadi Main Rd, opp. Veeresh Cinema",Bengaluru,560079,Karnataka,IN,"XGGW+XC Bengaluru, Karnataka",,,,,,171,ChIJaUo11HQ9rjsRQb5Q_QtSxuc,"https://www.google.com/maps/place/United+Car+Air+Conditioners/@12.9774649,77.5438479,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d74d4354a69:0xe7c6520bfd50be41!8m2!3d12.9774649!4d77.5460366?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9774649,""lng"":77.5460366}",2021-02-05T18:03:25.531Z,,,50,50,"[""https://lh5.googleusercontent.com/p/AF1QipMmBrWAUHBDdn_kx-Q2h8a1SBp0Bal8NtaqYITP=w1920-h1080-k-no""]"
Edge Frost Systems Pvt.Ltd,,5,Air conditioning repair service,"Maruthi Mansion, No 6, Forum Mall, S.G. Palya, Bengaluru, Karnataka 560029",,"Maruthi Mansion, No 6, Forum Mall","Maruthi Mansion, No 6, Forum Mall",Bengaluru,560029,Karnataka,IN,"WJP6+W8 Bengaluru, Karnataka",,,,,,173,ChIJj9_zKqoVrjsRYCYrxQfj_ec,"https://www.google.com/maps/place/Edge+Frost+Systems+Pvt.Ltd/@12.9373235,77.6086001,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15aa2af3df8f:0xe7fde307c52b2660!8m2!3d12.9343835!4d77.6099638?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0882979,77.4705047,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9343835,""lng"":77.6099638}",2021-02-05T18:03:26.727Z,,,35,35,"[""https://lh5.googleusercontent.com/p/AF1QipN_g4EErr5HhEY_CRoAYGgT_DSunlbD0JAclJ5R=w1920-h1080-k-no""]"
